segment_id,vehicle,session_index,split,proxy_capacity_ah,soc_start,voltage_start,voltage_60,voltage_300,voltage_600,current_mean,tmax_mean,temperature_rise,cell_gap_mean,cell_gap_max
vehicle_018_session_00867,vehicle_018,867,test,122.01390972222215,73.6,359.4,360.2,363.5,367.8,-69.17705918032787,35.32786885245902,1,0.041180327868852465,0.0420000000000007
vehicle_018_session_00868,vehicle_018,868,test,118.74474463016799,42.4,336.1,336.6,339.3,343.8,-79.93278213114752,34.67213114754098,2,0.043196721311475395,0.052000000000000046
vehicle_018_session_00869,vehicle_018,869,test,123.28293974673198,76.8,363.2,364.1,368.0,371.1,-77.52786491803278,37.77049180327869,1,0.0442786885245902,0.04600000000000026
vehicle_018_session_00870,vehicle_018,870,test,120.0256715246212,54.0,341.1,343.3,347.575,351.8,-69.9933348,31.786666666666665,1,0.04951999999999996,0.05600000000000005
vehicle_018_session_00871,vehicle_018,871,test,119.45553158757717,50.0,339.7,340.3,344.1,348.5,-69.97376786885246,34.65573770491803,1,0.0466065573770492,0.051000000000000156
vehicle_018_session_00872,vehicle_018,872,test,119.09725535714293,47.6,338.3,339.1,342.2,346.8,-69.79837983606556,36.34426229508197,1,0.04449180327868856,0.050000000000000266
vehicle_018_session_00873,vehicle_018,873,test,123.03489556623936,76.0,361.8,362.5,366.0,370.2,-69.80165819672132,38.0,0,0.04049180327868857,0.0420000000000007
vehicle_018_session_00874,vehicle_018,874,test,116.77421146514162,40.0,333.2,333.5,334.7,336.3,-44.899989999999995,35.91803278688525,1,0.026245901639344264,0.028999999999999915
vehicle_018_session_00875,vehicle_018,875,test,118.72593509615382,60.4,347.8,348.3,350.3,353.0,-44.899989999999995,37.0655737704918,1,0.03493442622950817,0.03799999999999981
vehicle_018_session_00876,vehicle_018,876,test,120.67038280793128,62.4,348.9,349.4,351.3,353.5,-39.86885180327869,34.32786885245902,1,0.032475409836065575,0.03500000000000014
vehicle_018_session_00877,vehicle_018,877,test,122.9422809653916,68.0,354.1,355.0,358.3,362.5,-69.92458590163935,31.37704918032787,1,0.041508196721311494,0.04300000000000015
vehicle_018_session_00878,vehicle_018,878,test,120.84280360900675,62.4,350.2,351.3,354.7,358.6,-69.99016295081967,29.0,0,0.041836065573770516,0.04599999999999982
vehicle_018_session_00879,vehicle_018,879,test,118.73356792153997,39.6,332.5,333.8,336.3,339.6,-70.10820524590166,27.42622950819672,1,0.03621311475409834,0.04200000000000026
vehicle_018_session_00880,vehicle_018,880,test,120.58762003205123,62.4,351.1,351.9,355.0,359.1,-70.1016475409836,30.0,0,0.04237704918032787,0.04500000000000037
vehicle_018_session_00881,vehicle_018,881,test,119.07247726407911,18.4,328.3,328.6,329.7,331.0,-69.93933819672131,30.0,0,0.030114754098360702,0.03500000000000014
vehicle_018_session_00882,vehicle_018,882,test,120.70898287349848,47.6,338.2,338.8,341.6,345.8,-69.91147114754098,33.049180327868854,2,0.04272131147540984,0.04900000000000038
vehicle_018_session_00883,vehicle_018,883,test,125.31589630991279,77.6,362.5,363.3,366.8,371.1,-69.91802655737705,35.0,0,0.04127868852459019,0.04400000000000048
vehicle_018_session_00884,vehicle_018,884,test,117.16228700532724,28.8,330.7,331.1,332.2,334.1,-69.98524442622951,32.80327868852459,1,0.03037704918032793,0.03299999999999992
vehicle_018_session_00885,vehicle_018,885,test,119.20925537037036,58.0,347.1,348.0,351.1,355.2,-69.96557098360657,36.0,0,0.043262295081967224,0.04700000000000015
vehicle_018_session_00886,vehicle_018,886,test,118.57883741471731,22.4,328.6,328.9,329.9,331.0,-60.893449672131155,33.0,0,0.027540983606557393,0.03299999999999992
vehicle_018_session_00887,vehicle_018,887,test,120.36361392819703,62.8,350.2,350.8,353.3,356.4,-56.90984229508197,37.0,0,0.037754098360655776,0.040999999999999925
vehicle_018_session_00888,vehicle_018,888,test,117.99789318502822,26.4,328.9,330.0,331.4,333.2,-70.1623050819672,31.360655737704917,1,0.030180327868852455,0.03200000000000003
vehicle_018_session_00889,vehicle_018,889,test,116.54334698275859,50.0,340.3,341.1,344.6,348.9,-70.03606836065573,34.295081967213115,1,0.047081967213114764,0.051000000000000156
vehicle_018_session_00890,vehicle_018,890,test,121.7916696338384,73.2,359.6,360.3,363.6,367.8,-69.99508262295082,36.0,0,0.04193442622950818,0.043999999999999595
vehicle_018_session_00891,vehicle_018,891,test,121.79702231329688,67.6,355.0,355.8,359.1,363.2,-70.00983704918032,33.65573770491803,1,0.04152459016393439,0.042999999999999705
vehicle_018_session_00892,vehicle_018,892,test,116.43018006184897,35.6,333.6,334.1,335.7,338.2,-69.86393524590164,27.508196721311474,1,0.034344262295081945,0.038000000000000256
vehicle_018_session_00893,vehicle_018,893,test,120.55605414653785,61.6,350.8,351.6,354.7,358.5,-69.8688524590164,30.459016393442624,1,0.04218032786885248,0.04400000000000004
vehicle_018_session_00894,vehicle_018,894,test,120.71837654842341,54.8,343.5,344.6,348.2,352.2,-69.9606550819672,32.36065573770492,1,0.04734426229508199,0.05300000000000038
vehicle_018_session_00895,vehicle_018,895,test,119.01898400140645,21.6,329.7,329.9,331.0,332.4,-70.88524295081966,29.229508196721312,1,0.029278688524590177,0.03100000000000014
vehicle_018_session_00896,vehicle_018,896,test,118.89399315767974,53.6,344.3,345.0,348.5,352.4,-70.95081475409836,33.295081967213115,1,0.04542622950819673,0.050000000000000266
vehicle_018_session_00897,vehicle_018,897,test,116.00289141414143,40.8,335.0,335.5,337.7,341.0,-69.92131409836064,31.34426229508197,1,0.03744262295081962,0.04300000000000015
vehicle_018_session_00898,vehicle_018,898,test,116.98470793075688,42.0,335.3,336.0,338.3,342.1,-74.06885786885246,33.442622950819676,1,0.04032786885245897,0.04900000000000038
vehicle_018_session_00899,vehicle_018,899,test,121.7996786134652,70.0,356.6,357.4,360.8,365.2,-73.98360983606557,36.0,0,0.043000000000000003,0.04400000000000048
vehicle_018_session_00900,vehicle_018,900,test,118.54895285087714,58.4,346.0,346.6,348.9,351.9,-49.899989999999995,30.885245901639344,1,0.039786885245901626,0.04500000000000037
vehicle_018_session_00901,vehicle_018,901,test,119.69907767489713,58.4,344.7,346.9,350.7,354.7,-70.04590524590164,32.0,0,0.0450655737704918,0.05400000000000027
vehicle_018_session_00902,vehicle_018,902,test,115.91049395576134,55.2,341.9,343.5,344.6,348.0,-39.35573786885246,36.0,0,0.04070491803278692,0.04600000000000026
vehicle_018_session_00903,vehicle_018,903,test,121.2439903846154,76.8,360.7,361.3,363.6,366.8,-50.0,36.0,0,0.0349016393442623,0.03699999999999992
vehicle_018_session_00904,vehicle_018,904,test,118.64330378787878,68.0,353.3,354.9,358.5,362.7,-70.34262426229508,30.885245901639344,1,0.04209836065573775,0.04400000000000004
vehicle_018_session_00905,vehicle_018,905,test,118.97813681520067,57.2,345.8,346.8,350.0,353.9,-69.28854344262295,34.131147540983605,1,0.04468852459016392,0.050000000000000266
vehicle_018_session_00906,vehicle_018,906,test,115.77449699356373,22.8,328.0,329.2,330.7,332.2,-69.79181721311477,28.508196721311474,1,0.02980327868852461,0.03200000000000003
vehicle_018_session_00907,vehicle_018,907,test,117.67033316798947,55.6,345.2,346.1,349.4,353.3,-69.75247426229508,32.557377049180324,1,0.045868852459016375,0.051000000000000156
vehicle_018_session_00908,vehicle_018,908,test,118.77883477463311,60.8,348.0,348.6,351.0,353.9,-49.52459262295082,31.0,0,0.03649180327868853,0.039000000000000146
vehicle_018_session_00909,vehicle_018,909,test,119.44695962962962,58.4,345.3,347.29999999999995,351.05,355.2,-69.99342513157895,30.93421052631579,1,0.04527631578947369,0.052999999999999936
vehicle_018_session_00910,vehicle_018,910,test,116.10774472415125,68.8,355.0,356.70000000000005,360.3,364.6,-69.79737328947367,26.776315789473685,1,0.040802631578947354,0.04300000000000015
vehicle_018_session_00911,vehicle_018,911,test,117.91292162698413,40.0,331.6,332.45,334.1375,336.0,-45.60134333333333,28.0,0,0.026906666666666704,0.03000000000000025
vehicle_018_session_00912,vehicle_018,912,test,119.4706850084818,45.2,333.9,334.9,336.9,339.4,-45.004000399999995,31.0,0,0.03179999999999995,0.03799999999999981
vehicle_018_session_00913,vehicle_018,913,test,117.9124792265326,42.4,332.5,334.9,337.5,341.6,-69.58524901639343,30.737704918032787,1,0.038475409836065566,0.04600000000000026
vehicle_018_session_00914,vehicle_018,914,test,119.97763517361115,66.0,353.3,354.1,357.4,361.3,-69.84918360655738,33.0,0,0.041245901639344267,0.04300000000000015
vehicle_018_session_00915,vehicle_018,915,test,117.56173456790125,12.0,324.2,325.7,328.2,329.7,-70.08361229508198,28.672131147540984,1,0.035967213114754086,0.040999999999999925
vehicle_018_session_00916,vehicle_018,916,test,116.5512690972222,41.2,335.7,336.1,338.2,341.6,-70.02787081967213,31.75409836065574,2,0.03844262295081965,0.04400000000000004
vehicle_018_session_00917,vehicle_018,917,test,121.64063047960066,68.8,355.8,356.8,359.9,363.9,-70.01639573770493,34.36065573770492,1,0.04221311475409836,0.04400000000000048
vehicle_018_session_00918,vehicle_018,918,test,119.19739647541886,43.6,333.6,334.95,337.5,341.0,-60.03289736842106,29.855263157894736,1,0.03674999999999998,0.04400000000000004
vehicle_018_session_00919,vehicle_018,919,test,119.39342340067346,49.2,337.2,338.8,343.0,347.8,-70.0885318032787,32.47540983606557,1,0.04850819672131147,0.053999999999999826
vehicle_018_session_00920,vehicle_018,920,test,123.02405889917699,76.0,361.6,362.5,365.8,370.2,-69.98852852459015,34.0655737704918,1,0.042393442622950916,0.04500000000000082
vehicle_018_session_00921,vehicle_018,921,test,118.08246306768076,72.8,358.8,360.25,363.85,368.2,-69.92000373333333,30.85333333333333,1,0.042226666666666655,0.04400000000000048
vehicle_018_session_00922,vehicle_018,922,test,116.37206365740742,32.4,330.3,331.4,333.3,335.5,-69.57869606557378,26.508196721311474,1,0.03239344262295084,0.03600000000000003
vehicle_018_session_00923,vehicle_018,923,test,117.87480116421567,58.8,347.8,348.6,351.9,355.8,-69.54426672131147,29.852459016393443,1,0.04437704918032787,0.04800000000000004
vehicle_018_session_00924,vehicle_018,924,test,115.93597809436275,42.0,335.8,336.3,338.5,342.2,-70.08033377049179,29.672131147540984,1,0.03978688524590162,0.04700000000000015
vehicle_018_session_00925,vehicle_018,925,test,120.49170300099203,69.6,356.4,357.2,360.3,364.6,-70.0524644262295,32.114754098360656,1,0.04208196721311472,0.043999999999999595
vehicle_018_session_00926,vehicle_018,926,test,116.79345825258399,54.4,341.9,342.7,345.2,348.2,-45.0,31.0,0,0.04291803278688528,0.04700000000000015
vehicle_018_session_00927,vehicle_018,927,test,117.88344667658734,64.4,351.8,352.5,355.7,359.6,-69.60001000000001,31.672131147540984,1,0.0423114754098361,0.04499999999999993
vehicle_018_session_00928,vehicle_018,928,test,116.57827967171717,7.2,321.9,323.3,326.1,328.5,-70.45901229508196,32.0,0,0.035360655737704895,0.037000000000000366
vehicle_018_session_00929,vehicle_018,929,test,116.68949714611873,29.2,331.6,331.9,333.0,334.7,-70.49672098360655,33.50819672131148,1,0.030622950819672173,0.03300000000000036
vehicle_018_session_00930,vehicle_018,930,test,119.3797566590563,58.8,347.5,348.5,351.6,355.5,-70.4934419672131,37.0,0,0.04298360655737705,0.04699999999999971
vehicle_018_session_00931,vehicle_018,931,test,115.4981283386752,35.6,332.2,332.4,333.3,334.9,-50.0,37.557377049180324,1,0.025885245901639375,0.028000000000000025
vehicle_018_session_00932,vehicle_018,932,test,117.09422576252723,56.4,344.3,344.9,347.4,350.2,-49.99180245901639,39.19672131147541,1,0.0410983606557377,0.04700000000000015
vehicle_018_session_00933,vehicle_018,933,test,114.49623497474748,31.2,330.3,330.5,331.4,332.7,-50.100010000000005,36.0,0,0.024475409836065578,0.027000000000000135
vehicle_018_session_00934,vehicle_018,934,test,116.41829246794875,53.2,340.7,341.3,343.9,347.2,-50.100010000000005,38.0,0,0.04391803278688529,0.04700000000000015
vehicle_018_session_00935,vehicle_018,935,test,121.65627500000001,74.0,358.2,358.6,361.0,363.9,-50.100010000000005,38.0,0,0.03636065573770493,0.038000000000000256
vehicle_018_session_00936,vehicle_018,936,test,121.30481416666665,77.6,360.2,360.8,362.1,363.5,-22.303966184210516,37.0,0,0.025684210526315778,0.027000000000000135
vehicle_018_session_00937,vehicle_018,937,test,120.74785427031512,66.8,353.5,354.3,357.5,361.6,-70.29838049180329,38.0,0,0.04283606557377052,0.04400000000000048
vehicle_018_session_00938,vehicle_018,938,test,116.79090652126737,29.2,330.3,330.8,332.1,333.9,-69.01803459016392,32.85245901639344,1,0.030540983606557406,0.03299999999999992
vehicle_018_session_00939,vehicle_018,939,test,118.4055839902402,54.8,343.8,344.7,348.0,352.1,-68.9458962295082,35.77049180327869,1,0.046508196721311436,0.051000000000000156
vehicle_018_session_00940,vehicle_018,940,test,118.76951068253969,27.6,328.2,329.0,330.0,331.1,-45.19211578947369,32.526315789473685,1,0.0217763157894737,0.02499999999999991
vehicle_018_session_00941,vehicle_018,941,test,120.52220383986935,77.2,360.8,362.5,366.4,371.1,-69.9524613114754,33.67213114754098,1,0.04267213114754097,0.04400000000000048
vehicle_018_session_00942,vehicle_018,942,test,115.8935035700313,38.8,333.9,334.4,336.3,339.1,-69.73115836065574,34.01639344262295,2,0.036508196721311455,0.04200000000000026
vehicle_018_session_00943,vehicle_018,943,test,119.59360665598291,67.2,354.3,355.0,358.2,362.2,-69.65082819672132,37.0,0,0.04218032786885246,0.04400000000000004
vehicle_018_session_00944,vehicle_018,944,test,117.35042916666666,18.0,328.5,328.8,329.9,331.1,-69.96557475409836,33.49180327868852,1,0.030672131147541,0.0349999999999997
vehicle_018_session_00945,vehicle_018,945,test,115.93080202241718,44.0,336.8,337.2,339.6,343.3,-69.97868901639345,36.31147540983606,1,0.04131147540983606,0.04900000000000038
vehicle_018_session_00946,vehicle_018,946,test,119.74497647270114,66.8,353.9,354.7,357.8,361.9,-69.96885524590164,38.0,0,0.042459016393442635,0.04400000000000004
vehicle_018_session_00947,vehicle_018,947,test,117.71316244658122,35.2,330.7,332.1,333.9,336.4,-69.35246590163935,33.114754098360656,2,0.033016393442622964,0.03699999999999992
vehicle_018_session_00948,vehicle_018,948,test,115.38091537106135,41.6,335.2,335.7,337.7,341.1,-70.04918442622949,33.0655737704918,2,0.03914754098360654,0.04600000000000026
vehicle_018_session_00949,vehicle_018,949,test,119.28735086520952,68.4,354.9,355.8,358.9,363.0,-69.99836622950819,35.40983606557377,1,0.042524590163934416,0.04400000000000004
vehicle_018_session_00950,vehicle_018,950,test,120.19196278825996,62.0,348.5,350.2,353.8,357.8,-70.10492540983608,28.934426229508198,1,0.04386885245901639,0.04700000000000015
vehicle_018_session_00951,vehicle_018,951,test,120.31552698289715,49.2,336.6,337.9,341.35,345.7,-58.84737486842105,28.513157894736842,1,0.045684210526315834,0.051000000000000156
vehicle_018_session_00952,vehicle_018,952,test,119.27412358852756,45.2,333.0,334.4,336.3375,338.8,-44.318671200000004,28.0,0,0.03151999999999999,0.039000000000000146
vehicle_018_session_00953,vehicle_018,953,test,116.52199639423077,39.2,334.7,335.2,336.9,340.0,-69.90164081967214,33.67213114754098,1,0.03662295081967212,0.04200000000000026
vehicle_018_session_00954,vehicle_018,954,test,118.58176066570883,36.0,331.3,332.4,334.6,337.2,-69.93815881578949,33.0921052631579,2,0.034842105263157896,0.039000000000000146
vehicle_018_session_00955,vehicle_018,955,test,116.11210693233203,30.4,329.9,330.8,332.48,334.4,-70.42622213114755,30.78688524590164,1,0.031426229508196776,0.03400000000000025
vehicle_018_session_00956,vehicle_018,956,test,118.30071338383834,64.8,352.4,353.2,356.3,360.2,-70.44261721311474,34.0,0,0.04255737704918033,0.04400000000000004
vehicle_018_session_00957,vehicle_018,957,test,115.78330668290046,27.2,330.0,330.5,331.9,333.6,-69.76559032786885,28.40983606557377,1,0.03129508196721313,0.03300000000000036
vehicle_018_session_00958,vehicle_018,958,test,117.3884531481482,58.0,347.2,348.2,351.3,355.2,-69.81149196721312,32.19672131147541,1,0.04555737704918035,0.050000000000000266
vehicle_018_session_00959,vehicle_018,959,test,120.62888825354611,60.0,346.1,348.1,351.20000000000005,354.6,-57.53421605263158,27.19736842105263,1,0.04076315789473686,0.04700000000000015
vehicle_018_session_00960,vehicle_018,960,test,120.66724228432159,56.0,341.6,343.55,347.29999999999995,351.0,-60.02894960526314,31.0,0,0.04696052631578945,0.05500000000000016
vehicle_018_session_00961,vehicle_018,961,test,117.91570329147639,18.4,329.2,329.6,330.5,331.6,-70.44261721311474,25.459016393442624,1,0.030704918032786917,0.03300000000000036
vehicle_018_session_00962,vehicle_018,962,test,118.26923076923077,48.0,339.4,339.9,343.0,347.4,-70.43441967213116,29.065573770491802,2,0.047311475409836067,0.052000000000000046
vehicle_018_session_00963,vehicle_018,963,test,120.44797889433555,59.2,346.6,347.2,349.7,352.5,-49.9393381967213,26.60655737704918,1,0.039901639344262274,0.04499999999999993
vehicle_018_session_00964,vehicle_018,964,test,117.54444094311376,30.4,329.9,331.05,332.7,334.6,-60.036002666666654,20.573333333333334,1,0.028093333333333366,0.03100000000000014
vehicle_018_session_00965,vehicle_018,965,test,118.0403995011737,22.8,327.8,329.2,330.7,332.2,-69.31476967213115,25.0,2,0.03042622950819676,0.03200000000000003
vehicle_018_session_00966,vehicle_018,966,test,116.28828793913402,51.6,341.8,342.5,346.1,350.3,-69.41966409836066,28.852459016393443,2,0.04954098360655739,0.05300000000000038
vehicle_018_session_00967,vehicle_018,967,test,115.80574439102563,17.2,324.1,324.6,325.3,326.1,-19.02500526315789,21.0,0,0.0197631578947368,0.022999999999999687
vehicle_018_session_00968,vehicle_018,968,test,119.28211706018517,57.2,345.8,346.3,347.275,348.5,-20.296005466666667,24.706666666666667,1,0.03082666666666665,0.03400000000000025
vehicle_018_session_00969,vehicle_018,969,test,115.38244955357142,42.0,336.0,336.4,338.6,342.4,-70.04262721311476,24.885245901639344,2,0.04160655737704913,0.04899999999999993
vehicle_018_session_00970,vehicle_018,970,test,117.95407138087607,70.0,357.2,358.0,361.1,365.3,-70.07049885245902,27.81967213114754,1,0.043901639344262285,0.045999999999999375
vehicle_018_session_00971,vehicle_018,971,test,118.77431648818798,55.2,342.4,344.85,349.20000000000005,353.5,-70.13685078947367,22.86842105263158,1,0.05014473684210527,0.05900000000000016
vehicle_018_session_00972,vehicle_018,972,test,118.71912525028202,18.8,326.9,328.25,329.9,331.1,-69.99466773333333,27.933333333333334,2,0.032746666666666646,0.0389999999999997
vehicle_018_session_00973,vehicle_018,973,test,116.58496285317459,19.2,327.2,328.6,330.2,331.6,-69.90920986842104,22.486842105263158,1,0.030894736842105284,0.03500000000000014
vehicle_018_session_00974,vehicle_018,974,test,115.43749071969697,36.8,332.4,332.7,333.8,335.3,-49.98032590163935,24.0,0,0.027590163934426284,0.03100000000000014
vehicle_018_session_00975,vehicle_018,975,test,117.63639161706355,59.2,346.6,347.2,349.7,352.5,-49.92294311475409,26.0,0,0.04018032786885243,0.04499999999999993
vehicle_018_session_00976,vehicle_018,976,test,119.26185313786009,56.0,342.4,344.9,349.3,353.5,-69.72624213114754,24.60655737704918,1,0.05208196721311477,0.06000000000000005
vehicle_018_session_00977,vehicle_018,977,test,116.72014560367454,34.4,329.9,330.75,332.2,333.8,-45.017106973684214,20.42105263157895,1,0.024736842105263186,0.027000000000000135
vehicle_018_session_00978,vehicle_018,978,test,117.90961218749999,36.8,332.5,333.6,335.25,337.4,-60.06400519999999,24.4,1,0.032520000000000014,0.03699999999999992
vehicle_018_session_00979,vehicle_018,979,test,115.5937635416667,37.2,334.1,334.6,336.3,338.9,-70.07213836065574,24.131147540983605,2,0.03783606557377044,0.04200000000000026
vehicle_018_session_00980,vehicle_018,980,test,121.20334192850639,69.6,356.6,357.4,360.7,364.9,-70.17705918032787,27.0,0,0.04529508196721312,0.04699999999999971
vehicle_018_session_00981,vehicle_018,981,test,119.1774644396552,67.2,355.2,356.0,359.1,363.2,-69.67050213114753,26.327868852459016,1,0.043967213114754086,0.04500000000000082
vehicle_018_session_00982,vehicle_018,982,test,117.16977289593699,9.2,323.2,324.6,327.4,329.2,-69.45160806451614,24.93548387096774,1,0.0357741935483871,0.039000000000000146
vehicle_018_session_00983,vehicle_018,983,test,116.4001224468954,36.4,333.9,334.2,335.8,338.5,-69.49836049180328,27.524590163934427,1,0.0350491803278688,0.039000000000000146
vehicle_018_session_00984,vehicle_018,984,test,119.73104083994708,64.0,352.2,353.0,356.1,360.0,-69.5,30.37704918032787,1,0.043000000000000003,0.04499999999999993
vehicle_018_session_00985,vehicle_018,985,test,119.11828409090914,63.2,351.1,352.1,355.3,359.4,-69.62132131147541,28.885245901639344,1,0.04442622950819674,0.04700000000000015
vehicle_018_session_00986,vehicle_018,986,test,117.84579595871915,52.4,341.1,342.4,346.4,351.0,-70.25411377049178,25.75409836065574,1,0.05326229508196723,0.05900000000000016
vehicle_018_session_00987,vehicle_018,987,test,115.27782407407413,48.0,337.8,338.3,340.5,343.8,-49.80002000000002,27.885245901639344,1,0.040459016393442654,0.04700000000000015
vehicle_018_session_00988,vehicle_018,988,test,117.53935292190778,69.6,355.7,356.1,358.5,361.3,-49.80002000000002,29.0,0,0.035672131147540954,0.03699999999999992
vehicle_018_session_00989,vehicle_018,989,test,115.65979867367365,28.8,331.3,331.6,332.8,334.7,-70.27542016393443,26.57377049180328,1,0.03098360655737709,0.03399999999999981
vehicle_018_session_00990,vehicle_018,990,test,119.63782752634098,73.2,359.7,360.5,363.9,368.3,-70.20000786885245,31.918032786885245,1,0.04259016393442623,0.04400000000000048
vehicle_018_session_00991,vehicle_018,991,test,117.18345428240741,65.6,353.2,353.9,357.2,361.3,-69.99508540983605,29.508196721311474,1,0.04396721311475411,0.04500000000000037
vehicle_018_session_00992,vehicle_018,992,test,119.16510807034848,30.0,329.6,330.7,332.4,334.2,-69.94400133333333,26.786666666666665,2,0.032146666666666684,0.03500000000000014
vehicle_018_session_00993,vehicle_018,993,test,116.4736502246732,36.8,331.6,332.7,334.9,337.5,-70.0081975409836,28.737704918032787,1,0.03519672131147541,0.040000000000000036
vehicle_018_session_00994,vehicle_018,994,test,117.40900272147154,50.0,339.6,340.3,344.1,348.6,-70.28198540983607,27.60655737704918,1,0.05086885245901643,0.05500000000000016
vehicle_018_session_00995,vehicle_018,995,test,116.53991788194442,27.6,329.2,330.3,331.9,333.8,-69.91802459016394,26.491803278688526,1,0.031163934426229535,0.03300000000000036
vehicle_018_session_00996,vehicle_018,996,test,116.56496999007938,52.0,341.8,342.7,346.3,350.5,-69.92458262295081,29.672131147540984,1,0.049918032786885225,0.05300000000000038
vehicle_018_session_00997,vehicle_018,997,test,118.09674285714287,50.8,341.4,342.2,346.0,350.2,-69.60492786885246,21.18032786885246,2,0.05173770491803279,0.05600000000000005
vehicle_018_session_00998,vehicle_018,998,test,116.90564956086602,34.8,331.1,332.4,334.4,337.1,-69.70984950819673,18.60655737704918,1,0.03642622950819672,0.040999999999999925
vehicle_018_session_00999,vehicle_018,999,test,117.78713916446208,62.0,351.3,352.1,355.2,359.3,-69.89179573770492,21.983606557377048,1,0.04685245901639348,0.04900000000000038
vehicle_018_session_01000,vehicle_018,1000,test,118.40869785115302,43.2,333.3,334.4,336.6,339.3,-49.667223114754094,18.557377049180328,1,0.035131147540983544,0.040999999999999925
vehicle_018_session_01001,vehicle_018,1001,test,117.5255742924529,64.4,352.4,353.0,355.3,358.0,-49.67378049180328,20.737704918032787,1,0.038901639344262336,0.040999999999999925
vehicle_018_session_01002,vehicle_018,1002,test,115.58543885613207,38.4,331.9,333.3,335.5,338.0,-60.11475983606558,17.57377049180328,1,0.03473770491803276,0.040000000000000036
vehicle_018_session_01003,vehicle_018,1003,test,117.839711400463,59.6,348.8,349.6,352.1,355.3,-57.28853098360656,20.0,0,0.0427049180327869,0.04599999999999982
vehicle_018_session_01004,vehicle_018,1004,test,119.33611126302084,46.4,334.6,336.05,338.4,342.5,-51.00658592105263,19.75,7,0.04056578947368418,0.05300000000000038
vehicle_018_session_01005,vehicle_018,1005,test,115.97569756944445,32.0,332.4,332.8,334.2,336.4,-70.00655901639344,20.59016393442623,1,0.0347049180327869,0.038000000000000256
vehicle_018_session_01006,vehicle_018,1006,test,117.14139754098362,60.4,350.2,351.1,354.3,358.2,-69.98196950819673,24.0327868852459,1,0.0455409836065574,0.04899999999999993
vehicle_018_session_01007,vehicle_018,1007,test,115.83948866033754,28.0,329.1,330.7,332.4,334.2,-69.33115295081969,19.491803278688526,1,0.03306557377049183,0.03500000000000014
vehicle_018_session_01008,vehicle_018,1008,test,117.00876766748367,59.6,349.1,349.9,353.0,356.9,-69.40326901639344,23.491803278688526,1,0.047016393442622935,0.05099999999999971
vehicle_018_session_01009,vehicle_018,1009,test,118.64873744212964,71.6,358.6,359.4,362.7,367.1,-69.9885286885246,26.0,0,0.04819672131147543,0.04999999999999982
vehicle_018_session_01010,vehicle_018,1010,test,118.64521224872081,65.2,352.2,353.70000000000005,356.9,360.3,-60.17201093333332,20.586666666666666,1,0.042119999999999984,0.04499999999999993
vehicle_018_session_01011,vehicle_018,1011,test,115.38700776515155,30.4,329.4,330.7,332.1,334.2,-61.173776229508206,19.39344262295082,6,0.030786885245901657,0.037000000000000366
vehicle_018_session_01012,vehicle_018,1012,test,116.63451600877194,52.4,342.5,343.5,347.2,351.4,-70.13443442622949,26.442622950819672,1,0.05259016393442623,0.05699999999999994
vehicle_018_session_01013,vehicle_018,1013,test,114.82156966420538,41.2,336.0,336.4,338.8,342.4,-70.59181229508197,22.18032786885246,2,0.04272131147540984,0.050000000000000266
vehicle_018_session_01014,vehicle_018,1014,test,119.29661665546597,72.8,359.9,360.7,364.1,367.8,-70.2639444262295,25.278688524590162,1,0.045065573770491876,0.0470000000000006
vehicle_018_session_01015,vehicle_018,1015,test,117.7424088220165,74.0,361.3,362.2,365.7,368.9,-67.5950775409836,23.0,0,0.0448032786885246,0.0470000000000006
vehicle_018_session_01016,vehicle_018,1016,test,118.06481811342594,68.8,357.2,358.0,361.3,365.5,-69.85082442622952,20.852459016393443,1,0.04267213114754098,0.04400000000000048
vehicle_018_session_01017,vehicle_018,1017,test,118.38637569444448,73.2,360.5,361.3,364.7,368.5,-69.51804278688523,23.442622950819672,1,0.042213114754098356,0.04400000000000048
vehicle_018_session_01018,vehicle_018,1018,test,117.11055874624627,18.4,327.7,328.9,330.7,332.1,-70.19344967213115,18.049180327868854,2,0.030901639344262315,0.03400000000000025
vehicle_018_session_01019,vehicle_018,1019,test,114.27444633838383,48.4,341.0,341.8,345.2,349.4,-70.0180355737705,22.42622950819672,1,0.04983606557377049,0.05300000000000038
vehicle_018_session_01020,vehicle_018,1020,test,119.12146888102724,61.2,347.7,349.7,353.3,357.4,-69.9327886885246,25.24590163934426,1,0.0444754098360656,0.04800000000000004
vehicle_018_session_01021,vehicle_018,1021,test,115.93417227929983,28.0,330.5,330.8,332.2,334.2,-70.35082377049181,24.59016393442623,1,0.0322131147540984,0.03500000000000014
vehicle_018_session_01022,vehicle_018,1022,test,118.52238946759259,57.6,347.1,347.8,351.1,355.2,-70.58525245901639,28.016393442622952,1,0.04701639344262293,0.052000000000000046
vehicle_018_session_01023,vehicle_018,1023,test,113.95203643578643,32.4,332.7,333.2,334.6,336.9,-70.19345262295082,21.524590163934427,1,0.03390163934426228,0.038000000000000256
vehicle_018_session_01024,vehicle_018,1024,test,117.1407229770532,63.2,352.5,353.3,356.4,360.5,-70.19673131147539,25.18032786885246,1,0.04331147540983604,0.04600000000000026
vehicle_018_session_01025,vehicle_018,1025,test,118.78162840029763,36.0,331.4,332.75,334.79999999999995,337.4,-69.96933560000001,23.64,1,0.03386666666666663,0.039000000000000146
